Provider,PotentialFraud,InpatientClaimCount,UniqueInpatientBeneficiaries,AvgInpatientReimbursement,TotalInpatientReimbursement,AvgLengthOfStay,MaxLengthOfStay,AvgDiagnosisCount,OutpatientClaimCount,UniqueOutpatientBeneficiaries,AvgOutpatientReimbursement,TotalOutpatientReimbursement,AvgPatientAge,AvgChronicConditions,DeceasedRate,AvgIPAnnualReimbursement,AvgOPAnnualReimbursement,UniqueBeneficiaries,Fraud
PRV52642,Yes,146.0,130.0,8575.342465753425,1252000.0,5.335616438356165,35.0,8.246575342465754,290.0,167.0,262.8965517241379,76240.0,74.37262357414448,4.490494296577947,0.0076045627376425855,7414.334600760456,2044.2965779467681,263,1
PRV52643,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,462.72727272727275,5090.0,78.0909090909091,3.4545454545454546,0.0,1738.1818181818182,1742.7272727272727,11,0
PRV52644,No,9.0,9.0,7111.111111111111,64000.0,4.444444444444445,9.0,7.666666666666667,22.0,20.0,296.8181818181818,6530.0,74.72413793103448,5.137931034482759,0.0,6219.6551724137935,3157.2413793103447,29,0
PRV52645,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408.0,367.0,268.70098039215685,109630.0,74.32697547683924,4.381471389645776,0.008174386920980926,4218.065395095367,2028.8283378746594,367,0
PRV52646,No,34.0,33.0,8588.235294117647,292000.0,5.9411764705882355,26.0,8.176470588235293,70.0,56.0,204.42857142857142,14310.0,76.5632183908046,4.402298850574713,0.0,8569.655172413793,1971.1494252873563,87,0
PRV52647,No,7.0,7.0,7142.857142857143,50000.0,3.857142857142857,8.0,8.0,68.0,66.0,309.8529411764706,21070.0,73.78082191780823,4.4520547945205475,0.0136986301369863,4329.726027397261,2666.7123287671234,73,0
PRV52648,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,842.0,259.0,303.14726840855104,255250.0,74.05405405405405,3.8687258687258685,0.003861003861003861,2548.9189189189187,1722.972972972973,259,1
PRV52649,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2156.0,1421.0,279.30890538033395,602190.0,73.85925404644617,4.331456720619282,0.005629838142153413,4252.850105559465,1956.7769176636173,1421,1
PRV52651,No,3.0,3.0,11000.0,33000.0,3.6666666666666665,5.0,6.666666666666667,1.0,1.0,90.0,90.0,85.0,7.25,0.25,18257.5,1432.5,4,0
PRV52652,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,743.0,503.0,256.47375504710635,190560.0,73.43737574552684,4.383697813121272,0.017892644135188866,4067.8330019880714,1991.192842942346,503,1
PRV52653,No,4.0,3.0,17000.0,68000.0,11.0,18.0,9.0,10.0,10.0,95.0,950.0,67.07692307692308,4.384615384615385,0.0,6407.692307692308,1101.5384615384614,13,0
PRV52654,No,58.0,56.0,7822.413793103448,453700.0,4.793103448275862,23.0,8.172413793103448,119.0,115.0,250.8403361344538,29850.0,73.66666666666667,4.754385964912281,0.0,8355.78947368421,2348.654970760234,171,0
PRV52656,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775.0,631.0,309.3806451612903,239770.0,73.79556259904913,4.432646592709984,0.004754358161648178,4644.944532488114,2062.4247226624407,631,0
PRV52657,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,61.0,241.73553719008265,29250.0,71.27868852459017,3.7540983606557377,0.01639344262295082,5522.459016393443,1725.0819672131147,61,0
PRV52658,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,36.0,380.5128205128205,14840.0,76.72222222222223,4.944444444444445,0.0,4063.8888888888887,3497.5,36,0
PRV52659,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,137.91666666666666,3310.0,77.0,4.041666666666667,0.08333333333333333,2306.6666666666665,2320.8333333333335,24,0
PRV52660,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.0,329.0,260.57347670250897,145400.0,73.73860182370821,4.09726443768997,0.0182370820668693,3440.243161094225,1974.1337386018238,329,0
PRV52661,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,233.0,306.43724696356276,75690.0,74.18454935622317,4.24892703862661,0.012875536480686695,3782.3175965665237,2038.5836909871246,233,0
PRV52662,No,2.0,2.0,5500.0,11000.0,3.5,4.0,7.5,17.0,16.0,105.29411764705883,1790.0,74.27777777777777,5.055555555555555,0.0,7100.0,1333.3333333333333,18,0
PRV52663,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.0,272.0,313.62847222222223,180650.0,74.0220588235294,3.9779411764705883,0.003676470588235294,3514.926470588235,1488.0882352941176,272,0
PRV52665,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,607.0,416.0,240.74135090609556,146130.0,74.49278846153847,4.427884615384615,0.014423076923076924,3777.2596153846152,1990.0721153846155,416,0
PRV52666,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,38.0,228.97435897435898,8930.0,73.47368421052632,4.5,0.0,2676.842105263158,2364.4736842105262,38,0
PRV52667,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,50.0,150.0,86.66666666666667,3.3333333333333335,0.0,0.0,2313.3333333333335,3,0
PRV52668,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,264.2857142857143,1850.0,76.16666666666667,3.3333333333333335,0.0,750.0,3905.0,6,0
PRV52669,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,300.0,300.0,87.0,2.0,0.0,0.0,300.0,1,0
PRV52670,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,58.46153846153846,760.0,72.23076923076923,3.230769230769231,0.0,1384.6153846153845,1876.923076923077,13,0
PRV52671,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,120.0,240.0,82.0,6.0,0.0,1500.0,2605.0,2,0
PRV52672,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,130.0,390.0,73.0,7.5,0.0,17705.0,900.0,2,0
PRV52673,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,52.0,223.79310344827587,19470.0,75.38461538461539,4.346153846153846,0.0,5075.7692307692305,1536.7307692307693,52,0
PRV52674,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,243.33333333333334,730.0,76.33333333333333,4.333333333333333,0.0,2746.6666666666665,3123.3333333333335,3,0
PRV52676,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,34.0,251.28205128205127,9800.0,77.0,3.4411764705882355,0.0,4242.058823529412,1190.5882352941176,34,0
PRV52677,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,70.0,140.0,81.0,3.5,0.0,0.0,2045.0,2,0
PRV52678,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,51.0,336.8918918918919,24930.0,74.76470588235294,5.0,0.0,6942.549019607844,2898.0392156862745,51,0
PRV52679,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,36.0,303.77358490566036,16100.0,72.94444444444444,3.888888888888889,0.0,1872.7777777777778,1858.3333333333333,36,0
PRV52681,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,153.33333333333334,460.0,60.666666666666664,5.666666666666667,0.0,3700.0,1083.3333333333333,3,0
PRV52683,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,66.0,253.74045801526717,33240.0,74.24242424242425,3.8636363636363638,0.015151515151515152,3931.060606060606,1893.939393939394,66,0
PRV52684,No,5.0,5.0,13200.0,66000.0,9.6,28.0,6.0,205.0,105.0,312.390243902439,64040.0,73.39814814814815,3.861111111111111,0.0,3461.574074074074,1768.888888888889,108,0
PRV52686,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,124.44444444444444,1120.0,74.625,4.375,0.125,1250.0,2335.0,8,0
PRV52687,No,6.0,5.0,9333.333333333334,56000.0,4.666666666666667,10.0,7.666666666666667,35.0,20.0,169.14285714285714,5920.0,71.92,3.8,0.04,5698.0,1332.0,25,0
PRV52688,No,6.0,5.0,16500.0,99000.0,5.833333333333333,12.0,8.5,53.0,28.0,314.52830188679246,16670.0,74.16666666666667,4.466666666666667,0.0,4703.666666666667,1499.6666666666667,30,0
PRV52689,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,110.83333333333333,1330.0,76.0,4.083333333333333,0.0,4006.6666666666665,1512.5,12,0
PRV52690,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,37.0,448.8034188034188,52510.0,74.91891891891892,4.405405405405405,0.0,5407.8378378378375,2902.162162162162,37,1
PRV52691,No,3.0,3.0,6666.666666666667,20000.0,6.0,11.0,8.0,14.0,12.0,170.0,2380.0,73.13333333333334,4.6,0.0,6093.333333333333,1192.0,15,0
PRV52692,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,18.0,267.77777777777777,9640.0,69.27777777777777,4.277777777777778,0.0,1740.0,2362.777777777778,18,0
PRV52693,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,490.0,3920.0,70.625,4.375,0.0,9125.0,1452.5,8,0
PRV52694,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,55.0,110.0,64.0,2.0,0.0,0.0,1190.0,2,0
PRV52695,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,40.0,200.0,75.0,4.6,0.0,2480.0,1226.0,5,0
PRV52696,No,3.0,3.0,32000.0,96000.0,7.0,13.0,9.0,0.0,0.0,0.0,0.0,75.33333333333333,3.6666666666666665,0.0,34463.333333333336,246.66666666666666,3,0
PRV52697,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,130.0,650.0,82.2,6.0,0.0,7778.0,5994.0,5,0
PRV52698,No,1.0,1.0,7000.0,7000.0,2.0,2.0,9.0,122.0,55.0,285.0,34770.0,76.48214285714286,3.8035714285714284,0.03571428571428571,4677.857142857143,1619.8214285714287,56,0
PRV52699,No,1.0,1.0,9000.0,9000.0,3.0,3.0,9.0,11.0,10.0,377.27272727272725,4150.0,70.9090909090909,4.818181818181818,0.0,1027.2727272727273,1782.7272727272727,11,0
PRV52700,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,16.0,410.0,12300.0,78.5,3.25,0.0,3461.875,1453.75,16,0
PRV52701,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,55.0,266.7708333333333,25610.0,71.96363636363637,4.254545454545455,0.0,4198.727272727273,2330.7272727272725,55,0
PRV52702,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,24.0,241.07142857142858,6750.0,75.75,4.875,0.0,7084.166666666667,2264.5833333333335,24,0
PRV52703,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,675.0,2700.0,80.75,3.5,0.0,1020.0,2125.0,4,0
PRV52704,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,73.0,325.72327044025155,51790.0,72.72602739726027,4.315068493150685,0.0136986301369863,5728.630136986301,1916.4383561643835,73,0
PRV52706,No,2.0,2.0,12500.0,25000.0,18.5,35.0,8.0,24.0,23.0,341.25,8190.0,74.48,4.28,0.0,5201.2,1677.2,25,0
PRV52708,No,5.0,4.0,6400.0,32000.0,4.0,6.0,7.8,26.0,11.0,323.0769230769231,8400.0,74.5,4.166666666666667,0.0,3270.0,1732.5,12,0
PRV52709,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,170.76923076923077,2220.0,78.5,4.25,0.0,0.0,652.5,4,0
PRV52710,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,26.0,157.5,4410.0,69.11538461538461,3.8461538461538463,0.0,5009.2307692307695,2470.0,26,0
PRV52711,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,18.0,325.35714285714283,9110.0,67.11111111111111,4.055555555555555,0.0,5635.0,2067.777777777778,18,0
PRV52713,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,21.0,237.66666666666666,14260.0,72.0952380952381,4.0,0.0,5969.523809523809,1600.4761904761904,21,0
PRV52714,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,142.0,710.0,65.4,5.0,0.0,2604.0,2522.0,5,0
PRV52715,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,66.66666666666667,200.0,77.33333333333333,5.0,0.0,7333.333333333333,1246.6666666666667,3,0
PRV52717,No,20.0,18.0,9250.0,185000.0,5.2,24.0,8.3,109.0,78.0,239.72477064220183,26130.0,71.93103448275862,4.195402298850575,0.011494252873563218,3144.712643678161,1298.16091954023,87,0
PRV52719,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,33.0,172.06349206349208,10840.0,73.87878787878788,3.3636363636363638,0.030303030303030304,3233.030303030303,921.8181818181819,33,0
PRV52720,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,24.0,301.0,15050.0,74.625,4.375,0.0,4216.666666666667,1635.0,24,0
PRV52721,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,258.57142857142856,1810.0,72.71428571428571,4.857142857142857,0.0,3314.285714285714,2252.8571428571427,7,0
PRV52722,No,9.0,8.0,8444.444444444445,76000.0,5.555555555555555,19.0,8.0,274.0,119.0,260.5109489051095,71380.0,74.78991596638656,3.7058823529411766,0.01680672268907563,3520.168067226891,1542.9411764705883,119,0
PRV52723,No,18.0,16.0,9388.888888888889,169000.0,7.444444444444445,28.0,8.11111111111111,163.0,88.0,311.41104294478527,50760.0,73.2258064516129,4.43010752688172,0.0,3721.2903225806454,1882.3655913978494,93,0
PRV52724,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,17.0,210.0,5040.0,72.58823529411765,3.588235294117647,0.0,1825.2941176470588,1682.3529411764705,17,0
PRV52725,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,40.0,448.8095238095238,18850.0,73.575,4.5,0.025,2014.5,1818.0,40,0
PRV52726,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,190.0,380.0,79.5,3.0,0.0,0.0,1150.0,2,0
PRV52727,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,220.83333333333334,2650.0,79.4,3.9,0.0,450.0,3030.0,10,0
PRV52728,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,12.0,209.33333333333334,3140.0,69.41666666666667,4.166666666666667,0.08333333333333333,3762.5,1596.6666666666667,12,0
PRV52729,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,250.0,500.0,82.0,5.5,0.0,2250.0,3225.0,2,0
PRV52731,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,13.0,191.7391304347826,4410.0,74.15384615384616,4.153846153846154,0.07692307692307693,3011.5384615384614,1843.8461538461538,13,0
PRV52732,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,249.0,2490.0,72.5,4.666666666666667,0.0,11340.0,4190.0,6,0
PRV52733,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,30.0,30.0,76.0,5.0,0.0,0.0,1250.0,1,0
PRV52736,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,87.0,1.0,0.0,0.0,130.0,1,0
PRV52738,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,49.0,284.83870967741933,17660.0,73.3061224489796,4.530612244897959,0.02040816326530612,4307.755102040816,1901.0204081632653,49,0
PRV52739,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,39.0,215.0943396226415,11400.0,73.6923076923077,4.615384615384615,0.0,3903.076923076923,1861.7948717948718,39,0
PRV52740,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,18.0,185.58823529411765,6310.0,73.22222222222223,4.0,0.0,3333.3333333333335,1640.5555555555557,18,0
PRV52741,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,40.0,80.0,71.5,1.5,0.0,2500.0,325.0,2,0
PRV52742,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,211.66666666666666,1270.0,76.0,4.0,0.0,0.0,463.3333333333333,3,0
PRV52743,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,345.0,2070.0,74.5,5.833333333333333,0.16666666666666666,4083.3333333333335,2161.6666666666665,6,0
PRV52744,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,200.0,400.0,74.5,4.5,0.0,32500.0,1680.0,2,0
PRV52745,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,152.0,301.4102564102564,47020.0,74.19736842105263,4.5394736842105265,0.006578947368421052,3849.1447368421054,2175.3289473684213,152,0
PRV52746,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,77.0,6.0,0.0,0.0,1800.0,1,0
PRV52747,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,358.0952380952381,7520.0,76.42857142857143,4.523809523809524,0.0,4449.523809523809,2911.904761904762,21,0
PRV52748,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,61.0,610.0,73.7,5.4,0.0,3000.0,1924.0,10,0
PRV52750,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,411.53846153846155,10700.0,71.3076923076923,5.038461538461538,0.0,6486.538461538462,4823.846153846154,26,0
PRV52751,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,300.0,77.0,4.0,0.0,8006.666666666667,1586.6666666666667,3,0
PRV52752,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,280.0,560.0,83.5,8.5,0.0,13630.0,8070.0,2,0
PRV52753,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,65.0,130.0,63.5,3.5,0.0,0.0,1680.0,2,0
PRV52754,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,10.0,78.0,0.0,0.0,0.0,10.0,1,0
PRV52755,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,539.0909090909091,5930.0,72.33333333333333,4.0,0.0,0.0,2430.0,9,0
PRV52756,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,55.0,220.0,67.75,4.0,0.25,2250.0,1597.5,4,0
PRV52757,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,80.0,4.0,0.0,0.0,970.0,1,0
PRV52758,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,32.5,130.0,73.75,4.25,0.0,4750.0,950.0,4,0
PRV52760,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,814.0,4070.0,73.4,4.0,0.0,4040.0,3194.0,5,0
PRV52761,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,430.90909090909093,4740.0,76.81818181818181,3.6363636363636362,0.0,850.9090909090909,3920.0,11,0
PRV52763,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,69.0,1.0,0.0,0.0,890.0,1,0
PRV52764,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,150.0,450.0,73.0,3.6666666666666665,0.0,0.0,386.6666666666667,3,0
PRV52766,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,182.72727272727272,2010.0,72.45454545454545,3.8181818181818183,0.09090909090909091,2118.181818181818,2180.909090909091,11,0
PRV52767,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,172.5,690.0,82.25,3.5,0.0,0.0,2192.5,4,0
PRV52768,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,292.4,7310.0,79.68,4.72,0.0,2876.0,1468.0,25,0
PRV52769,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,40.0,40.0,84.0,3.0,0.0,0.0,710.0,1,0
PRV52770,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,155.71428571428572,1090.0,66.14285714285714,3.7142857142857144,0.0,4531.428571428572,1952.857142857143,7,0
PRV52771,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,62.5,250.0,76.5,3.75,0.0,755.0,1062.5,4,0
PRV52772,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,170.83333333333334,2050.0,73.33333333333333,3.1666666666666665,0.0,4877.5,1250.0,12,0
PRV52773,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,75.0,150.0,81.0,5.5,0.0,0.0,4010.0,2,0
PRV52774,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,75.0,300.0,84.25,4.75,0.0,13412.5,1542.5,4,0
PRV52775,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,541.4285714285714,3790.0,72.14285714285714,5.428571428571429,0.0,428.57142857142856,3062.8571428571427,7,0
PRV52777,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,130.0,260.0,72.5,2.0,0.0,13500.0,315.0,2,0
PRV52778,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,100.0,74.0,5.0,0.0,0.0,800.0,1,0
PRV52781,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,100.0,69.0,2.0,0.0,0.0,100.0,1,0
PRV52782,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,173.0,1730.0,74.14285714285714,4.285714285714286,0.0,2142.8571428571427,1950.0,7,0
PRV52783,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,70.0,70.0,76.0,4.0,0.0,0.0,3210.0,1,0
PRV52784,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,135.0,270.0,78.5,2.0,0.0,0.0,1620.0,2,0
PRV52785,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,60.0,60.0,86.0,7.0,0.0,6000.0,660.0,1,0
PRV52786,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,60.0,120.0,70.5,3.5,0.0,0.0,1295.0,2,0
PRV52787,No,11.0,11.0,6090.909090909091,67000.0,2.8181818181818183,7.0,7.2727272727272725,0.0,0.0,0.0,0.0,71.0,5.363636363636363,0.0,10290.0,1309.090909090909,11,0
PRV52788,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.0,373.0,287.48129675810475,115280.0,74.00268096514745,4.552278820375335,0.002680965147453083,4346.085790884718,2091.8766756032173,373,0
PRV52789,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0,328.94736842105266,12500.0,76.07894736842105,3.9473684210526314,0.0,4082.1052631578946,2637.8947368421054,38,0
PRV52790,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,15.0,245.0,6860.0,72.33333333333333,4.4,0.06666666666666667,2600.0,1647.3333333333333,15,0
PRV52791,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,200.0,200.0,78.0,9.0,0.0,6050.0,2280.0,1,0
PRV52792,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,64.0,320.0,78.0,3.0,0.0,0.0,1976.0,5,0
PRV52793,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,248.8235294117647,4230.0,80.52941176470588,4.823529411764706,0.0,2964.1176470588234,3140.5882352941176,17,0
PRV52794,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,30.0,30.0,66.0,2.0,0.0,0.0,30.0,1,0
PRV52795,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,13.0,323.6842105263158,6150.0,74.46153846153847,4.846153846153846,0.0,7200.0,1737.6923076923076,13,0
PRV52796,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,16.0,347.7083333333333,16690.0,66.25,3.875,0.0625,5251.875,1632.5,16,0
PRV52797,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,300.0,300.0,67.0,3.0,0.0,0.0,390.0,1,0
PRV52798,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,38.0,324.2857142857143,18160.0,79.23684210526316,4.0,0.0,3569.2105263157896,1988.6842105263158,38,0
PRV52799,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,75.0,150.0,73.0,4.0,0.0,0.0,1740.0,2,0
PRV52800,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,236.25,1890.0,67.16666666666667,4.5,0.0,4000.0,1998.3333333333333,6,0
PRV52801,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,22.0,339.03225806451616,10510.0,76.31818181818181,4.2727272727272725,0.09090909090909091,7775.0,1971.8181818181818,22,0
PRV52803,No,2.0,2.0,4500.0,9000.0,2.0,3.0,7.0,0.0,0.0,0.0,0.0,72.5,6.5,0.0,15505.0,2940.0,2,0
PRV52804,No,1.0,1.0,36000.0,36000.0,13.0,13.0,4.0,0.0,0.0,0.0,0.0,84.0,3.0,0.0,36130.0,500.0,1,0
PRV52806,No,2.0,2.0,8000.0,16000.0,2.5,4.0,8.0,0.0,0.0,0.0,0.0,72.5,5.0,0.0,10300.0,1350.0,2,0
PRV52807,No,2.0,2.0,8500.0,17000.0,5.5,6.0,9.0,0.0,0.0,0.0,0.0,83.5,8.0,0.0,14000.0,805.0,2,0
PRV52808,No,4.0,4.0,7750.0,31000.0,6.0,8.0,7.75,1.0,1.0,80.0,80.0,73.8,4.6,0.0,8670.0,388.0,5,0
PRV52810,No,6.0,6.0,12666.666666666666,76000.0,5.166666666666667,17.0,8.166666666666666,0.0,0.0,0.0,0.0,72.66666666666667,4.833333333333333,0.0,13866.666666666666,868.3333333333334,6,0
PRV52813,No,17.0,15.0,8352.941176470587,142000.0,4.588235294117647,11.0,8.470588235294118,0.0,0.0,0.0,0.0,74.86666666666666,5.533333333333333,0.0,16399.333333333332,1828.6666666666667,15,0
PRV52814,No,2.0,2.0,3000.0,6000.0,4.0,5.0,8.5,0.0,0.0,0.0,0.0,74.5,6.5,0.0,22025.0,180.0,2,0
PRV52815,Yes,26.0,24.0,15000.0,390000.0,5.6923076923076925,27.0,7.538461538461538,0.0,0.0,0.0,0.0,80.08333333333333,6.25,0.041666666666666664,19540.416666666668,1869.1666666666667,24,1
PRV52816,No,1.0,1.0,3000.0,3000.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,40.0,7.0,0.0,20010.0,2970.0,1,0
PRV52818,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,35.0,249.48717948717947,9730.0,72.0,5.0,0.0,7047.428571428572,2447.714285714286,35,0
PRV52820,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,30.0,203.4375,6510.0,75.63333333333334,4.9,0.03333333333333333,3861.6666666666665,2185.3333333333335,30,0
PRV52821,Yes,173.0,131.0,9601.156069364162,1661000.0,5.936416184971098,35.0,7.976878612716763,540.0,314.0,299.94444444444446,161970.0,73.04627249357327,4.161953727506427,0.007712082262210797,5966.786632390746,1737.4807197943444,389,1
PRV52822,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,97.0,322.0740740740741,43480.0,72.81443298969072,4.123711340206185,0.010309278350515464,5104.432989690722,2643.917525773196,97,0
